seq,u,v,boundary_frame,transaction_type,donor_raw_tid,receiver_raw_tid,accepted,reject_reason,effective_start_frame,changed_rows,pair_common_frames,pair_common_span,canonical_rank,enumeration_rank,candidate_priority,selected_for_teacher
MOT17-05-FRCNN,152,159,757,v_to_u,159,152,1,,758.0,18,4,4,0,1158,3.54568937331,0
MOT17-05-FRCNN,154,159,757,u_to_v,154,159,0,no_post_boundary_handoff_frame,,0,4,4,0,0,,0
MOT17-05-FRCNN,154,159,757,v_to_u,159,154,1,,758.0,7,4,4,0,1159,0.867953146859,0
MOT17-05-FRCNN,155,159,757,u_to_v,155,159,0,no_post_boundary_handoff_frame,,0,4,4,0,0,,0
MOT17-05-FRCNN,155,159,757,v_to_u,159,155,1,,758.0,34,4,4,0,1160,1.292831456337,0
MOT17-05-FRCNN,158,159,757,u_to_v,158,159,0,no_post_boundary_handoff_frame,,0,4,4,0,0,,0
MOT17-05-FRCNN,158,159,757,v_to_u,159,158,1,,758.0,32,4,4,136,1161,0.185621530735,1
MOT17-05-FRCNN,159,160,757,u_to_v,159,160,1,,758.0,6,4,4,0,1162,3.172820038819,0
MOT17-05-FRCNN,159,160,757,v_to_u,160,159,0,no_post_boundary_handoff_frame,,0,4,4,0,0,,0
MOT17-05-FRCNN,103,160,763,u_to_v,103,160,0,no_post_boundary_handoff_frame,,0,10,10,0,0,,0
MOT17-05-FRCNN,103,160,763,v_to_u,160,103,1,,764.0,45,10,10,0,1163,3.902215340408,0
MOT17-05-FRCNN,118,160,763,u_to_v,118,160,0,no_post_boundary_handoff_frame,,0,10,10,0,0,,0
MOT17-05-FRCNN,118,160,763,v_to_u,160,118,1,,764.0,74,10,10,0,1164,1.211011282993,0
MOT17-05-FRCNN,132,160,763,u_to_v,132,160,0,no_post_boundary_handoff_frame,,0,10,10,0,0,,0
MOT17-05-FRCNN,132,160,763,v_to_u,160,132,1,,764.0,72,10,10,0,1165,3.023466436023,0
MOT17-05-FRCNN,147,160,763,u_to_v,147,160,0,no_post_boundary_handoff_frame,,0,10,10,0,0,,0
MOT17-05-FRCNN,147,160,763,v_to_u,160,147,1,,764.0,24,10,10,0,1166,3.411663930273,0
MOT17-05-FRCNN,152,160,763,u_to_v,152,160,0,no_post_boundary_handoff_frame,,0,10,10,0,0,,0
MOT17-05-FRCNN,152,160,763,v_to_u,160,152,1,,764.0,12,10,10,0,1167,2.355372809467,0
MOT17-05-FRCNN,154,160,763,u_to_v,154,160,0,no_post_boundary_handoff_frame,,0,10,10,0,0,,0
MOT17-05-FRCNN,154,160,763,v_to_u,160,154,1,,764.0,1,10,10,0,1168,2.358133601877,0
MOT17-05-FRCNN,155,160,763,u_to_v,155,160,0,no_post_boundary_handoff_frame,,0,10,10,0,0,,0
MOT17-05-FRCNN,155,160,763,v_to_u,160,155,1,,764.0,28,10,10,0,1169,1.815049055336,0
MOT17-05-FRCNN,158,160,763,u_to_v,158,160,0,no_post_boundary_handoff_frame,,0,10,10,0,0,,0
MOT17-05-FRCNN,158,160,763,v_to_u,160,158,1,,764.0,26,10,10,0,1170,2.32735236333,0
MOT17-05-FRCNN,160,161,763,u_to_v,160,161,1,,764.0,25,6,6,137,1171,0.218623910671,1
MOT17-05-FRCNN,160,161,763,v_to_u,161,160,0,no_post_boundary_handoff_frame,,0,6,6,0,0,,0
MOT17-05-FRCNN,160,162,763,u_to_v,160,162,1,,764.0,23,6,6,0,1172,1.190962398666,0
MOT17-05-FRCNN,160,162,763,v_to_u,162,160,0,no_post_boundary_handoff_frame,,0,6,6,0,0,,0
MOT17-05-FRCNN,160,163,763,u_to_v,160,163,1,,764.0,42,2,2,0,1173,1.84516743514,0
MOT17-05-FRCNN,160,163,763,v_to_u,163,160,0,no_post_boundary_handoff_frame,,0,2,2,0,0,,0
MOT17-05-FRCNN,160,164,763,u_to_v,160,164,1,,764.0,31,2,2,0,1174,0.652718458734,0
MOT17-05-FRCNN,160,164,763,v_to_u,164,160,0,no_post_boundary_handoff_frame,,0,2,2,0,0,,0
MOT17-05-FRCNN,103,154,764,u_to_v,103,154,0,no_post_boundary_handoff_frame,,0,21,21,0,0,,0
MOT17-05-FRCNN,103,154,764,v_to_u,154,103,1,,765.0,44,21,21,0,1175,1.87124677368,0
MOT17-05-FRCNN,118,154,764,u_to_v,118,154,0,no_post_boundary_handoff_frame,,0,21,21,0,0,,0
MOT17-05-FRCNN,118,154,764,v_to_u,154,118,1,,765.0,73,21,21,0,1176,1.257751984753,0
MOT17-05-FRCNN,132,154,764,u_to_v,132,154,0,no_post_boundary_handoff_frame,,0,21,21,0,0,,0
MOT17-05-FRCNN,132,154,764,v_to_u,154,132,1,,765.0,71,21,21,0,1177,2.004634569993,0
MOT17-05-FRCNN,147,154,764,u_to_v,147,154,0,no_post_boundary_handoff_frame,,0,21,21,0,0,,0
MOT17-05-FRCNN,147,154,764,v_to_u,154,147,1,,765.0,23,21,21,0,1178,3.12330685845,0
MOT17-05-FRCNN,152,154,764,u_to_v,152,154,0,no_post_boundary_handoff_frame,,0,21,21,0,0,,0
MOT17-05-FRCNN,152,154,764,v_to_u,154,152,1,,765.0,11,21,21,0,1179,2.623541104084,0
MOT17-05-FRCNN,154,155,764,u_to_v,154,155,1,,765.0,27,17,17,0,1180,1.741462286135,0
MOT17-05-FRCNN,154,155,764,v_to_u,155,154,0,no_post_boundary_handoff_frame,,0,17,17,0,0,,0
MOT17-05-FRCNN,154,158,764,u_to_v,154,158,1,,765.0,25,12,12,0,1181,1.209101651681,0
MOT17-05-FRCNN,154,158,764,v_to_u,158,154,0,no_post_boundary_handoff_frame,,0,12,12,0,0,,0
MOT17-05-FRCNN,154,161,764,u_to_v,154,161,1,,765.0,24,7,7,0,1182,1.811540261711,0
MOT17-05-FRCNN,154,161,764,v_to_u,161,154,0,no_post_boundary_handoff_frame,,0,7,7,0,0,,0
MOT17-05-FRCNN,154,162,764,u_to_v,154,162,1,,765.0,22,7,7,0,1183,1.978893018346,0
MOT17-05-FRCNN,154,162,764,v_to_u,162,154,0,no_post_boundary_handoff_frame,,0,7,7,0,0,,0
MOT17-05-FRCNN,154,163,764,u_to_v,154,163,1,,765.0,41,3,3,0,1184,1.474788105488,0
MOT17-05-FRCNN,154,163,764,v_to_u,163,154,0,no_post_boundary_handoff_frame,,0,3,3,0,0,,0
MOT17-05-FRCNN,154,164,764,u_to_v,154,164,1,,765.0,30,3,3,0,1185,2.206106757604,0
MOT17-05-FRCNN,154,164,764,v_to_u,164,154,0,no_post_boundary_handoff_frame,,0,3,3,0,0,,0
MOT17-05-FRCNN,103,165,767,u_to_v,103,165,0,no_post_boundary_handoff_frame,,0,1,1,0,0,,0
MOT17-05-FRCNN,103,165,767,v_to_u,165,103,1,,768.0,41,1,1,0,1186,4.658597626926,0
MOT17-05-FRCNN,118,165,767,u_to_v,118,165,0,no_post_boundary_handoff_frame,,0,1,1,0,0,,0
MOT17-05-FRCNN,118,165,767,v_to_u,165,118,1,,768.0,70,1,1,138,1187,1.752832874915,1
MOT17-05-FRCNN,132,165,767,u_to_v,132,165,0,no_post_boundary_handoff_frame,,0,1,1,0,0,,0
MOT17-05-FRCNN,132,165,767,v_to_u,165,132,1,,768.0,68,1,1,0,1188,3.688012260999,0
MOT17-05-FRCNN,147,165,767,u_to_v,147,165,0,no_post_boundary_handoff_frame,,0,1,1,0,0,,0
MOT17-05-FRCNN,147,165,767,v_to_u,165,147,1,,768.0,20,1,1,0,1189,4.206983774171,0
MOT17-05-FRCNN,152,165,767,u_to_v,152,165,0,no_post_boundary_handoff_frame,,0,1,1,0,0,,0
MOT17-05-FRCNN,152,165,767,v_to_u,165,152,1,,768.0,8,1,1,0,1190,2.87687652884,0
MOT17-05-FRCNN,155,165,767,u_to_v,155,165,0,no_post_boundary_handoff_frame,,0,1,1,0,0,,0
MOT17-05-FRCNN,155,165,767,v_to_u,165,155,1,,768.0,24,1,1,0,1191,2.66536046815,0
MOT17-05-FRCNN,158,165,767,u_to_v,158,165,0,no_post_boundary_handoff_frame,,0,1,1,0,0,,0
MOT17-05-FRCNN,158,165,767,v_to_u,165,158,1,,768.0,22,1,1,0,1192,3.119729656021,0
MOT17-05-FRCNN,161,165,767,u_to_v,161,165,0,no_post_boundary_handoff_frame,,0,1,1,0,0,,0
MOT17-05-FRCNN,161,165,767,v_to_u,165,161,1,,768.0,21,1,1,0,1193,1.174918746604,0
MOT17-05-FRCNN,162,165,767,u_to_v,162,165,0,no_post_boundary_handoff_frame,,0,1,1,0,0,,0
MOT17-05-FRCNN,162,165,767,v_to_u,165,162,1,,768.0,19,1,1,0,1194,2.055799144576,0
MOT17-05-FRCNN,163,165,767,u_to_v,163,165,0,no_post_boundary_handoff_frame,,0,1,1,0,0,,0
MOT17-05-FRCNN,163,165,767,v_to_u,165,163,1,,768.0,38,1,1,0,1195,2.534859190659,0
MOT17-05-FRCNN,164,165,767,u_to_v,164,165,0,no_post_boundary_handoff_frame,,0,1,1,0,0,,0
MOT17-05-FRCNN,164,165,767,v_to_u,165,164,1,,768.0,27,1,1,0,1196,0.651711288665,0
MOT17-05-FRCNN,103,152,775,u_to_v,103,152,0,no_post_boundary_handoff_frame,,0,43,43,0,0,,0
MOT17-05-FRCNN,103,152,775,v_to_u,152,103,1,,776.0,33,43,43,139,1197,2.490325031122,1
MOT17-05-FRCNN,118,152,775,u_to_v,118,152,0,no_post_boundary_handoff_frame,,0,43,43,0,0,,0
MOT17-05-FRCNN,118,152,775,v_to_u,152,118,1,,776.0,62,43,43,140,1198,0.526301576808,1
MOT17-05-FRCNN,132,152,775,u_to_v,132,152,0,no_post_boundary_handoff_frame,,0,43,43,0,0,,0
MOT17-05-FRCNN,132,152,775,v_to_u,152,132,1,,776.0,60,43,43,0,1199,1.095863451993,0
MOT17-05-FRCNN,147,152,775,u_to_v,147,152,0,no_post_boundary_handoff_frame,,0,43,43,0,0,,0
MOT17-05-FRCNN,147,152,775,v_to_u,152,147,1,,776.0,12,43,43,0,1200,0.834789176954,0
MOT17-05-FRCNN,152,155,775,u_to_v,152,155,1,,776.0,16,28,28,0,1201,3.242381579314,0
MOT17-05-FRCNN,152,155,775,v_to_u,155,152,0,no_post_boundary_handoff_frame,,0,28,28,0,0,,0
MOT17-05-FRCNN,152,158,775,u_to_v,152,158,1,,776.0,14,23,23,0,1202,3.131557614743,0
MOT17-05-FRCNN,152,158,775,v_to_u,158,152,0,no_post_boundary_handoff_frame,,0,23,23,0,0,,0
MOT17-05-FRCNN,152,161,775,u_to_v,152,161,1,,776.0,13,18,18,0,1203,2.644834177217,0
MOT17-05-FRCNN,152,161,775,v_to_u,161,152,0,no_post_boundary_handoff_frame,,0,18,18,0,0,,0
MOT17-05-FRCNN,152,162,775,u_to_v,152,162,1,,776.0,11,18,18,0,1204,3.234705526267,0
MOT17-05-FRCNN,152,162,775,v_to_u,162,152,0,no_post_boundary_handoff_frame,,0,18,18,0,0,,0
MOT17-05-FRCNN,152,163,775,u_to_v,152,163,1,,776.0,30,14,14,0,1205,2.73693115637,0
MOT17-05-FRCNN,152,163,775,v_to_u,163,152,0,no_post_boundary_handoff_frame,,0,14,14,0,0,,0
MOT17-05-FRCNN,152,164,775,u_to_v,152,164,1,,776.0,19,14,14,0,1206,1.482068679795,0
MOT17-05-FRCNN,152,164,775,v_to_u,164,152,0,no_post_boundary_handoff_frame,,0,14,14,0,0,,0
MOT17-05-FRCNN,152,166,775,u_to_v,152,166,1,,776.0,12,6,6,0,1207,0.736521313899,0
MOT17-05-FRCNN,152,166,775,v_to_u,166,152,0,no_post_boundary_handoff_frame,,0,6,6,0,0,,0
MOT17-05-FRCNN,152,167,775,u_to_v,152,167,1,,776.0,29,5,5,0,1208,2.137976577303,0
MOT17-05-FRCNN,152,167,775,v_to_u,167,152,0,no_post_boundary_handoff_frame,,0,5,5,0,0,,0
MOT17-05-FRCNN,103,169,781,u_to_v,103,169,0,no_post_boundary_handoff_frame,,0,3,3,0,0,,0
MOT17-05-FRCNN,103,169,781,v_to_u,169,103,1,,782.0,27,3,3,0,1209,4.735227182939,0
MOT17-05-FRCNN,118,169,781,u_to_v,118,169,0,no_post_boundary_handoff_frame,,0,3,3,0,0,,0
MOT17-05-FRCNN,118,169,781,v_to_u,169,118,1,,782.0,56,3,3,0,1210,1.815917115615,0
MOT17-05-FRCNN,132,169,781,u_to_v,132,169,0,no_post_boundary_handoff_frame,,0,3,3,0,0,,0
MOT17-05-FRCNN,132,169,781,v_to_u,169,132,1,,782.0,54,3,3,141,1211,3.568143444876,1
MOT17-05-FRCNN,147,169,781,u_to_v,147,169,0,no_post_boundary_handoff_frame,,0,3,3,0,0,,0
MOT17-05-FRCNN,147,169,781,v_to_u,169,147,1,,782.0,6,3,3,0,1212,4.151985171975,0
MOT17-05-FRCNN,155,169,781,u_to_v,155,169,0,no_post_boundary_handoff_frame,,0,3,3,0,0,,0
MOT17-05-FRCNN,155,169,781,v_to_u,169,155,1,,782.0,10,3,3,0,1213,3.370037381206,0
MOT17-05-FRCNN,158,169,781,u_to_v,158,169,0,no_post_boundary_handoff_frame,,0,3,3,0,0,,0
MOT17-05-FRCNN,158,169,781,v_to_u,169,158,1,,782.0,8,3,3,0,1214,4.067821244889,0
MOT17-05-FRCNN,161,169,781,u_to_v,161,169,0,no_post_boundary_handoff_frame,,0,3,3,0,0,,0
MOT17-05-FRCNN,161,169,781,v_to_u,169,161,1,,782.0,7,3,3,0,1215,3.570148717225,0
MOT17-05-FRCNN,162,169,781,u_to_v,162,169,0,no_post_boundary_handoff_frame,,0,3,3,0,0,,0
MOT17-05-FRCNN,162,169,781,v_to_u,169,162,1,,782.0,5,3,3,0,1216,2.955928072426,0
MOT17-05-FRCNN,163,169,781,u_to_v,163,169,0,no_post_boundary_handoff_frame,,0,3,3,0,0,,0
MOT17-05-FRCNN,163,169,781,v_to_u,169,163,1,,782.0,24,3,3,0,1217,2.119541442709,0
MOT17-05-FRCNN,164,169,781,u_to_v,164,169,0,no_post_boundary_handoff_frame,,0,3,3,0,0,,0
MOT17-05-FRCNN,164,169,781,v_to_u,169,164,1,,782.0,13,3,3,0,1218,1.336186896438,0
MOT17-05-FRCNN,166,169,781,u_to_v,166,169,0,no_post_boundary_handoff_frame,,0,3,3,0,0,,0
MOT17-05-FRCNN,166,169,781,v_to_u,169,166,1,,782.0,6,3,3,0,1219,4.14229172349,0
MOT17-05-FRCNN,167,169,781,u_to_v,167,169,0,no_post_boundary_handoff_frame,,0,3,3,0,0,,0
MOT17-05-FRCNN,167,169,781,v_to_u,169,167,1,,782.0,23,3,3,0,1220,3.781113211766,0
MOT17-05-FRCNN,168,169,781,u_to_v,168,169,0,no_post_boundary_handoff_frame,,0,3,3,0,0,,0
MOT17-05-FRCNN,168,169,781,v_to_u,169,168,1,,782.0,18,3,3,0,1221,1.111294893008,0
MOT17-05-FRCNN,169,170,781,u_to_v,169,170,1,,782.0,44,2,2,0,1222,4.917889799299,0
MOT17-05-FRCNN,169,170,781,v_to_u,170,169,0,no_post_boundary_handoff_frame,,0,2,2,0,0,,0
MOT17-05-FRCNN,103,162,786,u_to_v,103,162,0,no_post_boundary_handoff_frame,,0,29,29,0,0,,0
MOT17-05-FRCNN,103,162,786,v_to_u,162,103,1,,787.0,22,29,29,0,1223,3.486328453293,0
MOT17-05-FRCNN,118,162,786,u_to_v,118,162,0,no_post_boundary_handoff_frame,,0,29,29,0,0,,0
MOT17-05-FRCNN,118,162,786,v_to_u,162,118,1,,787.0,51,29,29,0,1224,2.181043174391,0
MOT17-05-FRCNN,132,162,786,u_to_v,132,162,0,no_post_boundary_handoff_frame,,0,29,29,0,0,,0
MOT17-05-FRCNN,132,162,786,v_to_u,162,132,1,,787.0,49,29,29,0,1225,3.109339507296,0
MOT17-05-FRCNN,147,162,786,u_to_v,147,162,0,no_post_boundary_handoff_frame,,0,29,29,0,0,,0
MOT17-05-FRCNN,147,162,786,v_to_u,162,147,1,,787.0,1,29,29,0,1226,3.803653789971,0
MOT17-05-FRCNN,155,162,786,u_to_v,155,162,0,no_post_boundary_handoff_frame,,0,29,29,0,0,,0
MOT17-05-FRCNN,155,162,786,v_to_u,162,155,1,,787.0,5,29,29,142,1227,0.418476712285,1
MOT17-05-FRCNN,158,162,786,u_to_v,158,162,0,no_post_boundary_handoff_frame,,0,29,29,0,0,,0
MOT17-05-FRCNN,158,162,786,v_to_u,162,158,1,,787.0,3,29,29,0,1228,0.982182618437,0
MOT17-05-FRCNN,161,162,786,u_to_v,161,162,0,no_post_boundary_handoff_frame,,0,29,29,0,0,,0
MOT17-05-FRCNN,161,162,786,v_to_u,162,161,1,,787.0,2,29,29,0,1229,1.207526442593,0
MOT17-05-FRCNN,162,163,786,u_to_v,162,163,1,,787.0,19,25,25,0,1230,0.541030677958,0
MOT17-05-FRCNN,162,163,786,v_to_u,163,162,0,no_post_boundary_handoff_frame,,0,25,25,0,0,,0
MOT17-05-FRCNN,162,164,786,u_to_v,162,164,1,,787.0,8,25,25,0,1231,0.444069645309,0
MOT17-05-FRCNN,162,164,786,v_to_u,164,162,0,no_post_boundary_handoff_frame,,0,25,25,0,0,,0
MOT17-05-FRCNN,162,166,786,u_to_v,162,166,1,,787.0,1,17,17,0,1232,4.899387596622,0
MOT17-05-FRCNN,162,166,786,v_to_u,166,162,0,no_post_boundary_handoff_frame,,0,17,17,0,0,,0
MOT17-05-FRCNN,162,167,786,u_to_v,162,167,1,,787.0,18,16,16,0,1233,2.78038053313,0
MOT17-05-FRCNN,162,167,786,v_to_u,167,162,0,no_post_boundary_handoff_frame,,0,16,16,0,0,,0
MOT17-05-FRCNN,162,168,786,u_to_v,162,168,1,,787.0,13,11,11,0,1234,1.394742636775,0
MOT17-05-FRCNN,162,168,786,v_to_u,168,162,0,no_post_boundary_handoff_frame,,0,11,11,0,0,,0
MOT17-05-FRCNN,162,170,786,u_to_v,162,170,1,,787.0,39,7,7,0,1235,3.678142126971,0
MOT17-05-FRCNN,162,170,786,v_to_u,170,162,0,no_post_boundary_handoff_frame,,0,7,7,0,0,,0
MOT17-05-FRCNN,103,147,787,u_to_v,103,147,0,no_post_boundary_handoff_frame,,0,67,67,0,0,,0
MOT17-05-FRCNN,103,147,787,v_to_u,147,103,1,,788.0,21,67,67,0,1236,2.182023687989,0
MOT17-05-FRCNN,103,166,787,u_to_v,103,166,0,no_post_boundary_handoff_frame,,0,18,18,0,0,,0
MOT17-05-FRCNN,103,166,787,v_to_u,166,103,1,,788.0,21,18,18,0,1237,3.171612399523,0
MOT17-05-FRCNN,118,147,787,u_to_v,118,147,0,no_post_boundary_handoff_frame,,0,67,67,0,0,,0
MOT17-05-FRCNN,118,147,787,v_to_u,147,118,1,,788.0,50,67,67,0,1238,0.969786453733,0
MOT17-05-FRCNN,118,166,787,u_to_v,118,166,0,no_post_boundary_handoff_frame,,0,18,18,0,0,,0
MOT17-05-FRCNN,118,166,787,v_to_u,166,118,1,,788.0,50,18,18,143,1239,1.122126195909,1
MOT17-05-FRCNN,132,147,787,u_to_v,132,147,0,no_post_boundary_handoff_frame,,0,67,67,0,0,,0
MOT17-05-FRCNN,132,147,787,v_to_u,147,132,1,,788.0,48,67,67,144,1240,0.750996755991,1
MOT17-05-FRCNN,132,166,787,u_to_v,132,166,0,no_post_boundary_handoff_frame,,0,18,18,0,0,,0
MOT17-05-FRCNN,132,166,787,v_to_u,166,132,1,,788.0,48,18,18,0,1241,1.501734317025,0
MOT17-05-FRCNN,147,155,787,u_to_v,147,155,1,,788.0,4,40,40,0,1242,4.580276091869,0
MOT17-05-FRCNN,147,155,787,v_to_u,155,147,0,no_post_boundary_handoff_frame,,0,40,40,0,0,,0
MOT17-05-FRCNN,147,158,787,u_to_v,147,158,1,,788.0,2,35,35,0,1243,5.116843435063,0
MOT17-05-FRCNN,147,158,787,v_to_u,158,147,0,no_post_boundary_handoff_frame,,0,35,35,0,0,,0
MOT17-05-FRCNN,147,161,787,u_to_v,147,161,1,,788.0,1,30,30,0,1244,4.700862135187,0
MOT17-05-FRCNN,147,161,787,v_to_u,161,147,0,no_post_boundary_handoff_frame,,0,30,30,0,0,,0
MOT17-05-FRCNN,147,163,787,u_to_v,147,163,1,,788.0,18,26,26,0,1245,3.305551628099,0
MOT17-05-FRCNN,147,163,787,v_to_u,163,147,0,no_post_boundary_handoff_frame,,0,26,26,0,0,,0
MOT17-05-FRCNN,147,164,787,u_to_v,147,164,1,,788.0,7,26,26,0,1246,2.724814964419,0
MOT17-05-FRCNN,147,164,787,v_to_u,164,147,0,no_post_boundary_handoff_frame,,0,26,26,0,0,,0
MOT17-05-FRCNN,147,166,787,u_to_v,147,166,0,no_post_boundary_handoff_frame,,0,18,18,0,0,,0
MOT17-05-FRCNN,147,166,787,v_to_u,166,147,0,no_post_boundary_handoff_frame,,0,18,18,0,0,,0
MOT17-05-FRCNN,147,167,787,u_to_v,147,167,1,,788.0,17,17,17,0,1247,1.020708274403,0
MOT17-05-FRCNN,147,167,787,v_to_u,167,147,0,no_post_boundary_handoff_frame,,0,17,17,0,0,,0
MOT17-05-FRCNN,147,168,787,u_to_v,147,168,1,,788.0,12,12,12,0,1248,1.83178482639,0
MOT17-05-FRCNN,147,168,787,v_to_u,168,147,0,no_post_boundary_handoff_frame,,0,12,12,0,0,,0
MOT17-05-FRCNN,147,170,787,u_to_v,147,170,1,,788.0,38,8,8,0,1249,1.732281780319,0
MOT17-05-FRCNN,147,170,787,v_to_u,170,147,0,no_post_boundary_handoff_frame,,0,8,8,0,0,,0
MOT17-05-FRCNN,155,166,787,u_to_v,155,166,0,no_post_boundary_handoff_frame,,0,18,18,0,0,,0
MOT17-05-FRCNN,155,166,787,v_to_u,166,155,1,,788.0,4,18,18,0,1250,5.770974719864,0
MOT17-05-FRCNN,158,166,787,u_to_v,158,166,0,no_post_boundary_handoff_frame,,0,18,18,0,0,,0
MOT17-05-FRCNN,158,166,787,v_to_u,166,158,1,,788.0,2,18,18,0,1251,6.502429083347,0
MOT17-05-FRCNN,161,166,787,u_to_v,161,166,0,no_post_boundary_handoff_frame,,0,18,18,0,0,,0
MOT17-05-FRCNN,161,166,787,v_to_u,166,161,1,,788.0,1,18,18,0,1252,6.075140316384,0
MOT17-05-FRCNN,163,166,787,u_to_v,163,166,0,no_post_boundary_handoff_frame,,0,18,18,0,0,,0
MOT17-05-FRCNN,163,166,787,v_to_u,166,163,1,,788.0,18,18,18,0,1253,4.105941675055,0
MOT17-05-FRCNN,164,166,787,u_to_v,164,166,0,no_post_boundary_handoff_frame,,0,18,18,0,0,,0
MOT17-05-FRCNN,164,166,787,v_to_u,166,164,1,,788.0,7,18,18,0,1254,3.457140819204,0
MOT17-05-FRCNN,166,167,787,u_to_v,166,167,1,,788.0,17,17,17,0,1255,1.729691536711,0
MOT17-05-FRCNN,166,167,787,v_to_u,167,166,0,no_post_boundary_handoff_frame,,0,17,17,0,0,,0
MOT17-05-FRCNN,166,168,787,u_to_v,166,168,1,,788.0,12,12,12,0,1256,2.253968939466,0
MOT17-05-FRCNN,166,168,787,v_to_u,168,166,0,no_post_boundary_handoff_frame,,0,12,12,0,0,,0
MOT17-05-FRCNN,166,170,787,u_to_v,166,170,1,,788.0,38,8,8,0,1257,2.70954253498,0
MOT17-05-FRCNN,166,170,787,v_to_u,170,166,0,no_post_boundary_handoff_frame,,0,8,8,0,0,,0
MOT17-05-FRCNN,103,161,788,u_to_v,103,161,0,no_post_boundary_handoff_frame,,0,31,31,0,0,,0
MOT17-05-FRCNN,103,161,788,v_to_u,161,103,1,,789.0,20,31,31,0,1258,3.591445371041,0
MOT17-05-FRCNN,118,161,788,u_to_v,118,161,0,no_post_boundary_handoff_frame,,0,31,31,0,0,,0
MOT17-05-FRCNN,118,161,788,v_to_u,161,118,1,,789.0,49,31,31,0,1259,2.77176529346,0
MOT17-05-FRCNN,132,161,788,u_to_v,132,161,0,no_post_boundary_handoff_frame,,0,31,31,0,0,,0
MOT17-05-FRCNN,132,161,788,v_to_u,161,132,1,,789.0,47,31,31,0,1260,3.33092931135,0
MOT17-05-FRCNN,155,161,788,u_to_v,155,161,0,no_post_boundary_handoff_frame,,0,31,31,0,0,,0
MOT17-05-FRCNN,155,161,788,v_to_u,161,155,1,,789.0,3,31,31,0,1261,0.984207103036,0
MOT17-05-FRCNN,158,161,788,u_to_v,158,161,0,no_post_boundary_handoff_frame,,0,31,31,0,0,,0
MOT17-05-FRCNN,158,161,788,v_to_u,161,158,1,,789.0,1,31,31,0,1262,0.497269279308,0
MOT17-05-FRCNN,161,163,788,u_to_v,161,163,1,,789.0,17,27,27,0,1263,1.80624397643,0
MOT17-05-FRCNN,161,163,788,v_to_u,163,161,0,no_post_boundary_handoff_frame,,0,27,27,0,0,,0
MOT17-05-FRCNN,161,164,788,u_to_v,161,164,1,,789.0,6,27,27,0,1264,1.057658186122,0
MOT17-05-FRCNN,161,164,788,v_to_u,164,161,0,no_post_boundary_handoff_frame,,0,27,27,0,0,,0
MOT17-05-FRCNN,161,167,788,u_to_v,161,167,1,,789.0,16,18,18,0,1265,2.993924560334,0
MOT17-05-FRCNN,161,167,788,v_to_u,167,161,0,no_post_boundary_handoff_frame,,0,18,18,0,0,,0
MOT17-05-FRCNN,161,168,788,u_to_v,161,168,1,,789.0,11,13,13,0,1266,1.874965312365,0
MOT17-05-FRCNN,161,168,788,v_to_u,168,161,0,no_post_boundary_handoff_frame,,0,13,13,0,0,,0
MOT17-05-FRCNN,161,170,788,u_to_v,161,170,1,,789.0,37,9,9,0,1267,3.843409385802,0
MOT17-05-FRCNN,161,170,788,v_to_u,170,161,0,no_post_boundary_handoff_frame,,0,9,9,0,0,,0
MOT17-05-FRCNN,161,171,788,u_to_v,161,171,1,,789.0,48,1,1,0,1268,3.787299831648,0
MOT17-05-FRCNN,161,171,788,v_to_u,171,161,0,no_post_boundary_handoff_frame,,0,1,1,0,0,,0
MOT17-05-FRCNN,103,158,789,u_to_v,103,158,0,no_post_boundary_handoff_frame,,0,37,37,0,0,,0
MOT17-05-FRCNN,103,158,789,v_to_u,158,103,1,,790.0,19,37,37,0,1269,4.242649200168,0
MOT17-05-FRCNN,118,158,789,u_to_v,118,158,0,no_post_boundary_handoff_frame,,0,37,37,0,0,,0
MOT17-05-FRCNN,118,158,789,v_to_u,158,118,1,,790.0,48,37,37,0,1270,3.173863986658,0
MOT17-05-FRCNN,132,158,789,u_to_v,132,158,0,no_post_boundary_handoff_frame,,0,37,37,0,0,,0
MOT17-05-FRCNN,132,158,789,v_to_u,158,132,1,,790.0,46,37,37,0,1271,3.811894215209,0
MOT17-05-FRCNN,155,158,789,u_to_v,155,158,0,no_post_boundary_handoff_frame,,0,37,37,0,0,,0
MOT17-05-FRCNN,155,158,789,v_to_u,158,155,1,,790.0,2,37,37,0,1272,0.52307746872,0
MOT17-05-FRCNN,158,163,789,u_to_v,158,163,1,,790.0,16,28,28,0,1273,1.697693564393,0
MOT17-05-FRCNN,158,163,789,v_to_u,163,158,0,no_post_boundary_handoff_frame,,0,28,28,0,0,,0
MOT17-05-FRCNN,158,164,789,u_to_v,158,164,1,,790.0,5,28,28,0,1274,0.981279310763,0
MOT17-05-FRCNN,158,164,789,v_to_u,164,158,0,no_post_boundary_handoff_frame,,0,28,28,0,0,,0
MOT17-05-FRCNN,158,167,789,u_to_v,158,167,1,,790.0,15,19,19,0,1275,3.423584893876,0
MOT17-05-FRCNN,158,167,789,v_to_u,167,158,0,no_post_boundary_handoff_frame,,0,19,19,0,0,,0
MOT17-05-FRCNN,158,168,789,u_to_v,158,168,1,,790.0,10,14,14,0,1276,1.971630519458,0
MOT17-05-FRCNN,158,168,789,v_to_u,168,158,0,no_post_boundary_handoff_frame,,0,14,14,0,0,,0
