seq,u,v,boundary_frame,transaction_type,donor_raw_tid,receiver_raw_tid,accepted,effective_start_frame,changed_rows,pair_common_frames,pair_common_span,donor_anchor,receiver_anchor,candidate_policy_version,donor_first_frame,donor_last_frame,receiver_first_frame,receiver_last_frame,donor_track_rows,receiver_track_rows,donor_history_rows,receiver_history_rows,handoff_gap,future_receiver_rows,future_receiver_unique_frames,future_receiver_span,future_receiver_density,boundary_center_distance_norm,boundary_bottom_gap_norm,boundary_iou,boundary_log_width_ratio_abs,boundary_log_height_ratio_abs,boundary_donor_score,boundary_receiver_score,canonical_rank,enumeration_rank,candidate_priority,receiver_anchor_count,receiver_anchor_counts,target_rows_with_receiver_anchor,h30_history_donor_rows,h30_history_receiver_rows,h30_receiver_anchor_count,h30_future_rows,h30_history_donor_matched,h30_history_receiver_matched,h30_future_matched,h30_future_match_rate,h30_future_mean_match_iou,h30_donor_dominant_gt,h30_receiver_dominant_gt,h30_future_dominant_gt,h30_donor_gt_purity,h30_receiver_gt_purity,h30_future_gt_purity,h30_future_gt_entropy,h30_future_unique_gt,h30_history_dominant_same_gt,h30_donor_future_support_rows,h30_receiver_future_support_rows,h30_benefit_rows,h30_harm_rows,h30_row_net,h30_donor_minus_receiver_support_frac,h30_donor_same_pairs,h30_donor_different_pairs,h30_receiver_same_pairs,h30_receiver_different_pairs,h30_pairwise_net_pairs,h30_pairwise_affected_pairs,h30_pairwise_net_norm,h30_baseline_local_idtp,h30_edited_local_idtp,h30_idtp_delta,h30_idtp_delta_norm,h30_future_span_frames,h30_future_density,h60_history_donor_rows,h60_history_receiver_rows,h60_receiver_anchor_count,h60_future_rows,h60_history_donor_matched,h60_history_receiver_matched,h60_future_matched,h60_future_match_rate,h60_future_mean_match_iou,h60_donor_dominant_gt,h60_receiver_dominant_gt,h60_future_dominant_gt,h60_donor_gt_purity,h60_receiver_gt_purity,h60_future_gt_purity,h60_future_gt_entropy,h60_future_unique_gt,h60_history_dominant_same_gt,h60_donor_future_support_rows,h60_receiver_future_support_rows,h60_benefit_rows,h60_harm_rows,h60_row_net,h60_donor_minus_receiver_support_frac,h60_donor_same_pairs,h60_donor_different_pairs,h60_receiver_same_pairs,h60_receiver_different_pairs,h60_pairwise_net_pairs,h60_pairwise_affected_pairs,h60_pairwise_net_norm,h60_baseline_local_idtp,h60_edited_local_idtp,h60_idtp_delta,h60_idtp_delta_norm,h60_future_span_frames,h60_future_density,h120_history_donor_rows,h120_history_receiver_rows,h120_receiver_anchor_count,h120_future_rows,h120_history_donor_matched,h120_history_receiver_matched,h120_future_matched,h120_future_match_rate,h120_future_mean_match_iou,h120_donor_dominant_gt,h120_receiver_dominant_gt,h120_future_dominant_gt,h120_donor_gt_purity,h120_receiver_gt_purity,h120_future_gt_purity,h120_future_gt_entropy,h120_future_unique_gt,h120_history_dominant_same_gt,h120_donor_future_support_rows,h120_receiver_future_support_rows,h120_benefit_rows,h120_harm_rows,h120_row_net,h120_donor_minus_receiver_support_frac,h120_donor_same_pairs,h120_donor_different_pairs,h120_receiver_same_pairs,h120_receiver_different_pairs,h120_pairwise_net_pairs,h120_pairwise_affected_pairs,h120_pairwise_net_norm,h120_baseline_local_idtp,h120_edited_local_idtp,h120_idtp_delta,h120_idtp_delta_norm,h120_future_span_frames,h120_future_density,h300_history_donor_rows,h300_history_receiver_rows,h300_receiver_anchor_count,h300_future_rows,h300_history_donor_matched,h300_history_receiver_matched,h300_future_matched,h300_future_match_rate,h300_future_mean_match_iou,h300_donor_dominant_gt,h300_receiver_dominant_gt,h300_future_dominant_gt,h300_donor_gt_purity,h300_receiver_gt_purity,h300_future_gt_purity,h300_future_gt_entropy,h300_future_unique_gt,h300_history_dominant_same_gt,h300_donor_future_support_rows,h300_receiver_future_support_rows,h300_benefit_rows,h300_harm_rows,h300_row_net,h300_donor_minus_receiver_support_frac,h300_donor_same_pairs,h300_donor_different_pairs,h300_receiver_same_pairs,h300_receiver_different_pairs,h300_pairwise_net_pairs,h300_pairwise_affected_pairs,h300_pairwise_net_norm,h300_baseline_local_idtp,h300_edited_local_idtp,h300_idtp_delta,h300_idtp_delta_norm,h300_future_span_frames,h300_future_density,full_history_donor_rows,full_history_receiver_rows,full_receiver_anchor_count,full_future_rows,full_history_donor_matched,full_history_receiver_matched,full_future_matched,full_future_match_rate,full_future_mean_match_iou,full_donor_dominant_gt,full_receiver_dominant_gt,full_future_dominant_gt,full_donor_gt_purity,full_receiver_gt_purity,full_future_gt_purity,full_future_gt_entropy,full_future_unique_gt,full_history_dominant_same_gt,full_donor_future_support_rows,full_receiver_future_support_rows,full_benefit_rows,full_harm_rows,full_row_net,full_donor_minus_receiver_support_frac,full_donor_same_pairs,full_donor_different_pairs,full_receiver_same_pairs,full_receiver_different_pairs,full_pairwise_net_pairs,full_pairwise_affected_pairs,full_pairwise_net_norm,full_baseline_local_idtp,full_edited_local_idtp,full_idtp_delta,full_idtp_delta_norm,full_future_span_frames,full_future_density
MOT17-13-FRCNN,70,88,293,v_to_u,88,70,1,294,125,1,1,88,70,1,293,293,197,418,1,222,1,97,1,125,125,125,1.0,0.239971233551,0.140232496296,0.558255691631,0.170345365747,0.025511587657,-1.0,-1.0,73,1556,0.155051130058,1,"{""70"": 125}",125,1,30,1,30,1,26,30,1.0,0.797304571654,139,133,139,1.0,1.0,0.566666666667,0.68423176513,2,0,17,13,17,13,0.133333333333,0.133333333333,17,13,338,442,108,810,0.133333333333,40,44,4,0.070175438596,30,1.0,1,60,1,60,1,56,60,1.0,0.841316247429,139,133,139,1.0,0.982142857143,0.783333333333,0.522656580099,2,0,47,13,47,13,0.566666666667,0.566666666667,47,13,715,2645,1964,3420,0.574269005848,69,103,34,0.290598290598,60,1.0,1,97,1,120,1,93,120,1.0,0.853822205205,139,133,139,1.0,0.89247311828,0.891666666667,0.343016518329,2,0,107,13,107,13,0.783333333333,0.783333333333,107,13,1079,10081,9096,11280,0.806382978723,107,191,84,0.392523364486,120,1.0,1,97,1,125,1,93,125,1.0,0.855243510101,139,133,139,1.0,0.89247311828,0.896,0.333784015446,2,0,112,13,112,13,0.792,0.792,112,13,1079,10546,9566,11750,0.814127659574,112,196,84,0.383561643836,125,1.0,1,97,1,125,1,93,125,1.0,0.855243510101,139,133,139,1.0,0.89247311828,0.896,0.333784015446,2,0,112,13,112,13,0.792,0.792,112,13,1079,10546,9566,11750,0.814127659574,112,196,84,0.383561643836,125,1.0
MOT17-13-FRCNN,9,70,294,u_to_v,9,70,1,295,124,98,98,9,70,1,1,294,197,418,294,222,294,98,1,124,124,124,1.0,6.597622891202,0.469392733749,0.0,0.258784751646,0.574280231394,-1.0,-1.0,74,1571,6.798277572943,1,"{""70"": 124}",124,30,30,1,30,29,26,30,1.0,0.798267617639,7,133,139,1.0,1.0,0.6,0.673011667009,2,0,0,12,0,12,-0.4,-0.4,0,870,312,468,-714,1650,-0.432727272727,67,55,-12,-0.141176470588,30,1.0,60,60,1,60,59,56,60,1.0,0.841241716684,7,133,139,1.0,0.982142857143,0.8,0.500402423538,2,0,0,12,0,12,-0.2,-0.2,0,3540,660,2700,-1500,6900,-0.217391304348,126,114,-12,-0.068571428571,60,1.0,120,98,1,120,119,94,120,1.0,0.853676553363,7,133,139,1.0,0.893617021277,0.9,0.325082973391,2,0,0,12,0,12,-0.1,-0.1,0,14280,1008,10272,-5016,25560,-0.196244131455,227,203,-24,-0.072072072072,120,1.0,294,98,1,124,293,94,124,1.0,0.85482461727,7,133,139,1.0,0.893617021277,0.903225806452,0.317936780262,2,0,0,12,0,12,-0.096774193548,-0.096774193548,0,36332,1008,10648,-26692,47988,-0.556222388931,405,377,-28,-0.054794520548,124,1.0,294,98,1,124,293,94,124,1.0,0.85482461727,7,133,139,1.0,0.893617021277,0.903225806452,0.317936780262,2,0,0,12,0,12,-0.096774193548,-0.096774193548,0,36332,1008,10648,-26692,47988,-0.556222388931,405,377,-28,-0.054794520548,124,1.0
MOT17-13-FRCNN,75,89,300,u_to_v,75,89,1,301,141,5,5,75,89,1,220,300,296,441,81,146,81,5,1,141,141,141,1.0,0.120725806568,0.021196530159,0.6550785998,0.049401513367,0.010126234301,-1.0,-1.0,75,1595,-0.031791936075,1,"{""89"": 141}",141,30,5,1,30,19,5,30,1.0,0.880079450603,157,135,135,0.842105263158,1.0,0.966666666667,0.146144746009,2,0,1,29,1,29,-0.933333333333,-0.933333333333,16,554,145,5,-678,720,-0.941666666667,50,29,-21,-0.388888888889,30,1.0,60,5,1,60,49,5,60,1.0,0.855799529489,146,135,135,0.632653061224,1.0,0.983333333333,0.084766075715,2,0,0,59,0,59,-0.983333333333,-0.983333333333,16,2924,295,5,-3198,3240,-0.987037037037,95,59,-36,-0.315789473684,60,1.0,81,5,1,120,70,5,120,1.0,0.867620444134,146,135,135,0.742857142857,1.0,0.991666666667,0.04819427878,2,0,0,119,0,119,-0.991666666667,-0.991666666667,16,8384,595,5,-8958,9000,-0.995333333333,176,119,-57,-0.292307692308,120,1.0,81,5,1,141,70,5,140,0.992907801418,0.861157909197,146,135,135,0.742857142857,1.0,0.992857142857,0.042414731858,2,0,0,139,0,139,-0.992857142857,-0.992857142857,16,9784,695,5,-10458,10500,-0.996,196,139,-57,-0.26511627907,141,1.0,81,5,1,141,70,5,140,0.992907801418,0.861157909197,146,135,135,0.742857142857,1.0,0.992857142857,0.042414731858,2,0,0,139,0,139,-0.992857142857,-0.992857142857,16,9784,695,5,-10458,10500,-0.996,196,139,-57,-0.26511627907,141,1.0
MOT17-13-FRCNN,38,81,310,u_to_v,38,81,1,311,144,46,46,38,81,1,56,310,265,454,255,190,255,46,1,144,144,144,1.0,0.388215803905,0.121213459748,0.283436308659,0.076296937205,0.020449261392,-1.0,-1.0,76,1606,0.357334711537,1,"{""81"": 144}",144,30,30,1,30,26,30,30,1.0,0.845821651615,168,163,163,1.0,1.0,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,780,900,0,-1680,1680,-1.0,86,56,-30,-0.348837209302,30,1.0,60,46,1,60,56,46,60,1.0,0.85177729726,168,163,163,1.0,1.0,1.0,-0.0,1,0,0,60,0,60,-1.0,-1.0,0,3360,2760,0,-6120,6120,-1.0,162,102,-60,-0.37037037037,60,1.0,120,46,1,120,116,46,118,0.983333333333,0.807353111776,168,163,163,0.922413793103,1.0,1.0,-0.0,1,0,0,118,0,118,-1.0,-1.0,0,13688,5428,0,-19116,19116,-1.0,271,153,-118,-0.421428571429,120,1.0,255,46,1,144,249,46,141,0.979166666667,0.805003667251,62,163,163,0.570281124498,1.0,1.0,-0.0,1,0,0,141,0,141,-1.0,-1.0,0,35109,6486,0,-41595,41595,-1.0,329,188,-141,-0.323394495413,144,1.0,255,46,1,144,249,46,141,0.979166666667,0.805003667251,62,163,163,0.570281124498,1.0,1.0,-0.0,1,0,0,141,0,141,-1.0,-1.0,0,35109,6486,0,-41595,41595,-1.0,329,188,-141,-0.323394495413,144,1.0
MOT17-13-FRCNN,38,82,310,u_to_v,38,82,1,311,44,39,39,38,82,1,56,310,272,354,255,83,255,39,1,44,44,44,1.0,0.983533565009,0.14937950215,0.0,0.070693237845,0.058092850678,-1.0,-1.0,77,1607,1.033757049398,1,"{""82"": 44}",44,30,30,1,30,26,30,30,1.0,0.816827658022,168,170,170,1.0,1.0,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,780,900,0,-1680,1680,-1.0,86,56,-30,-0.348837209302,30,1.0,60,39,1,44,56,39,43,0.977272727273,0.806615457566,168,170,170,1.0,1.0,1.0,-0.0,1,0,0,43,0,43,-1.0,-1.0,0,2408,1677,0,-4085,4085,-1.0,138,95,-43,-0.311594202899,44,1.0,120,39,1,44,116,39,43,0.977272727273,0.806615457566,168,170,170,0.922413793103,1.0,1.0,-0.0,1,0,0,43,0,43,-1.0,-1.0,0,4988,1677,0,-6665,6665,-1.0,189,146,-43,-0.217171717172,44,1.0,255,39,1,44,249,39,43,0.977272727273,0.806615457566,62,170,170,0.570281124498,1.0,1.0,-0.0,1,0,0,43,0,43,-1.0,-1.0,0,10707,1677,0,-12384,12384,-1.0,224,181,-43,-0.129909365559,44,1.0,255,39,1,44,249,39,43,0.977272727273,0.806615457566,62,170,170,0.570281124498,1.0,1.0,-0.0,1,0,0,43,0,43,-1.0,-1.0,0,10707,1677,0,-12384,12384,-1.0,224,181,-43,-0.129909365559,44,1.0
MOT17-13-FRCNN,38,91,310,u_to_v,38,91,1,311,151,13,13,38,91,1,56,310,298,461,255,164,255,13,1,151,151,151,1.0,1.906325112209,0.427208940957,0.0,0.079167294781,0.377646432642,-1.0,-1.0,78,1613,2.058808720191,1,"{""91"": 151}",151,30,13,1,30,26,13,30,1.0,0.813407707482,168,151,151,1.0,1.0,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,780,390,0,-1170,1170,-1.0,69,39,-30,-0.434782608696,30,1.0,60,13,1,60,56,13,60,1.0,0.822625301217,168,151,151,1.0,1.0,1.0,-0.0,1,0,0,60,0,60,-1.0,-1.0,0,3360,780,0,-4140,4140,-1.0,129,69,-60,-0.46511627907,60,1.0,120,13,1,120,116,13,120,1.0,0.852142230167,168,151,151,0.922413793103,1.0,1.0,-0.0,1,0,0,120,0,120,-1.0,-1.0,0,13920,1560,0,-15480,15480,-1.0,240,120,-120,-0.481927710843,120,1.0,255,13,1,151,249,13,150,0.993377483444,0.862773100838,62,151,151,0.570281124498,1.0,1.0,-0.0,1,0,0,150,0,150,-1.0,-1.0,0,37350,1950,0,-39300,39300,-1.0,305,155,-150,-0.364077669903,151,1.0,255,13,1,151,249,13,150,0.993377483444,0.862773100838,62,151,151,0.570281124498,1.0,1.0,-0.0,1,0,0,150,0,150,-1.0,-1.0,0,37350,1950,0,-39300,39300,-1.0,305,155,-150,-0.364077669903,151,1.0
MOT17-13-FRCNN,38,93,310,u_to_v,38,93,1,311,131,3,3,38,93,1,56,310,308,441,255,134,255,3,1,131,131,131,1.0,2.638370507601,1.378320542887,0.0,0.494351473689,0.791980274264,-1.0,-1.0,79,1615,3.111583818119,1,"{""93"": 131}",131,30,3,1,30,26,3,30,1.0,0.874836827077,168,133,133,1.0,1.0,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,780,90,0,-870,870,-1.0,59,30,-29,-0.491525423729,30,1.0,60,3,1,60,56,3,60,1.0,0.900386917383,168,133,133,1.0,1.0,1.0,-0.0,1,0,0,60,0,60,-1.0,-1.0,0,3360,180,0,-3540,3540,-1.0,119,60,-59,-0.495798319328,60,1.0,120,3,1,120,116,3,120,1.0,0.913340708162,168,133,133,0.922413793103,1.0,1.0,-0.0,1,0,0,120,0,120,-1.0,-1.0,0,13920,360,0,-14280,14280,-1.0,230,120,-110,-0.460251046025,120,1.0,255,3,1,131,249,3,128,0.977099236641,0.900515774831,62,133,133,0.570281124498,1.0,1.0,-0.0,1,0,0,128,0,128,-1.0,-1.0,0,31872,384,0,-32256,32256,-1.0,273,145,-128,-0.336842105263,131,1.0,255,3,1,131,249,3,128,0.977099236641,0.900515774831,62,133,133,0.570281124498,1.0,1.0,-0.0,1,0,0,128,0,128,-1.0,-1.0,0,31872,384,0,-32256,32256,-1.0,273,145,-128,-0.336842105263,131,1.0
MOT17-13-FRCNN,53,80,334,v_to_u,80,53,1,335,6,74,74,80,53,1,261,334,106,340,74,235,74,229,1,6,6,6,1.0,0.302490771875,0.029857059,0.32931565148,0.052518034283,0.014744093116,-1.0,-1.0,80,1619,0.234352336495,1,"{""53"": 6}",6,30,30,1,6,30,30,5,0.833333333333,0.911850502704,148,52,52,1.0,1.0,1.0,-0.0,1,0,0,5,0,5,-1.0,-1.0,0,150,150,0,-300,300,-1.0,65,60,-5,-0.076923076923,6,1.0,60,60,1,6,60,60,5,0.833333333333,0.911850502704,148,52,52,1.0,1.0,1.0,-0.0,1,0,0,5,0,5,-1.0,-1.0,0,300,300,0,-600,600,-1.0,125,120,-5,-0.04,6,1.0,74,120,1,6,74,120,5,0.833333333333,0.911850502704,148,52,52,1.0,0.908333333333,1.0,-0.0,1,0,0,5,0,5,-1.0,-1.0,0,370,545,55,-860,970,-0.886597938144,188,183,-5,-0.025125628141,6,1.0,74,229,1,6,74,229,5,0.833333333333,0.911850502704,148,51,52,1.0,0.524017467249,1.0,-0.0,1,0,0,0,0,0,0.0,0.0,0,370,545,600,-315,1515,-0.207920792079,194,194,0,0.0,6,1.0,74,229,1,6,74,229,5,0.833333333333,0.911850502704,148,51,52,1.0,0.524017467249,1.0,-0.0,1,0,0,0,0,0,0.0,0.0,0,370,545,600,-315,1515,-0.207920792079,194,194,0,0.0,6,1.0
MOT17-13-FRCNN,81,84,338,v_to_u,84,81,1,339,116,54,54,84,81,1,285,338,265,454,54,190,54,74,1,116,116,116,1.0,0.936933321757,0.119671553579,0.0,0.542343384086,0.176493528642,-1.0,-1.0,81,1648,1.038734901425,1,"{""81"": 116}",116,30,30,1,30,28,30,30,1.0,0.853517964438,169,163,163,1.0,1.0,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,840,900,0,-1740,1740,-1.0,88,58,-30,-0.340909090909,30,1.0,54,60,1,60,52,60,60,1.0,0.861875494599,169,163,163,1.0,1.0,1.0,-0.0,1,0,0,60,0,60,-1.0,-1.0,0,3120,3600,0,-6720,6720,-1.0,172,112,-60,-0.348837209302,60,1.0,54,74,1,116,52,74,113,0.974137931034,0.794802151721,169,163,163,1.0,1.0,1.0,-0.0,1,0,0,113,0,113,-1.0,-1.0,0,5876,8362,0,-14238,14238,-1.0,239,126,-113,-0.47280334728,116,1.0,54,74,1,116,52,74,113,0.974137931034,0.794802151721,169,163,163,1.0,1.0,1.0,-0.0,1,0,0,113,0,113,-1.0,-1.0,0,5876,8362,0,-14238,14238,-1.0,239,126,-113,-0.47280334728,116,1.0,54,74,1,116,52,74,113,0.974137931034,0.794802151721,169,163,163,1.0,1.0,1.0,-0.0,1,0,0,113,0,113,-1.0,-1.0,0,5876,8362,0,-14238,14238,-1.0,239,126,-113,-0.47280334728,116,1.0
MOT17-13-FRCNN,84,100,338,u_to_v,84,100,1,339,134,14,14,84,100,1,285,338,325,472,54,148,54,14,1,134,134,134,1.0,2.37040917111,0.075961108197,0.0,0.196856893868,0.273486839693,-1.0,-1.0,82,1663,2.436433821515,1,"{""100"": 134}",134,30,14,1,30,28,12,30,1.0,0.897788686766,169,65,65,1.0,1.0,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,840,360,0,-1200,1200,-1.0,70,40,-30,-0.428571428571,30,1.0,54,14,1,60,52,12,60,1.0,0.896694570887,169,65,65,1.0,1.0,1.0,-0.0,1,0,0,60,0,60,-1.0,-1.0,0,3120,720,0,-3840,3840,-1.0,124,64,-60,-0.483870967742,60,1.0,54,14,1,120,52,12,120,1.0,0.891467121586,169,65,65,1.0,1.0,1.0,-0.0,1,0,0,120,0,120,-1.0,-1.0,0,6240,1440,0,-7680,7680,-1.0,184,120,-64,-0.347826086957,120,1.0,54,14,1,134,52,12,133,0.992537313433,0.893330853572,169,65,65,1.0,1.0,1.0,-0.0,1,0,0,133,0,133,-1.0,-1.0,0,6916,1596,0,-8512,8512,-1.0,197,133,-64,-0.324873096447,134,1.0,54,14,1,134,52,12,133,0.992537313433,0.893330853572,169,65,65,1.0,1.0,1.0,-0.0,1,0,0,133,0,133,-1.0,-1.0,0,6916,1596,0,-8512,8512,-1.0,197,133,-64,-0.324873096447,134,1.0
MOT17-13-FRCNN,53,78,340,u_to_v,53,78,1,341,30,85,85,53,78,1,106,340,256,370,235,115,235,85,1,30,30,30,1.0,2.548739004993,0.124016259139,0.0,0.233131337923,0.024689108742,-1.0,-1.0,83,1671,2.605525114444,1,"{""78"": 30}",30,30,30,1,30,29,30,30,1.0,0.87068761319,52,47,47,1.0,1.0,0.966666666667,0.146144746009,2,0,0,29,0,29,-0.966666666667,-0.966666666667,0,870,870,30,-1710,1770,-0.966101694915,88,59,-29,-0.325842696629,30,1.0,60,60,1,30,59,60,30,1.0,0.87068761319,52,47,47,1.0,1.0,0.966666666667,0.146144746009,2,0,0,29,0,29,-0.966666666667,-0.966666666667,0,1770,1740,60,-3450,3570,-0.966386554622,148,119,-29,-0.194630872483,30,1.0,120,85,1,30,119,85,30,1.0,0.87068761319,52,47,47,0.957983193277,1.0,0.966666666667,0.146144746009,2,0,0,29,0,29,-0.966666666667,-0.966666666667,0,3570,2465,85,-5950,6120,-0.972222222222,228,199,-29,-0.123931623932,30,1.0,235,85,1,30,234,85,30,1.0,0.87068761319,51,47,47,0.512820512821,1.0,0.966666666667,0.146144746009,2,0,0,29,0,29,-0.966666666667,-0.966666666667,0,7020,2465,85,-9400,9570,-0.98223615465,234,205,-29,-0.083094555874,30,1.0,235,85,1,30,234,85,30,1.0,0.87068761319,51,47,47,0.512820512821,1.0,0.966666666667,0.146144746009,2,0,0,29,0,29,-0.966666666667,-0.966666666667,0,7020,2465,85,-9400,9570,-0.98223615465,234,205,-29,-0.083094555874,30,1.0
MOT17-13-FRCNN,77,89,351,u_to_v,77,89,1,352,90,56,56,77,89,1,235,351,296,441,117,146,117,56,1,90,90,90,1.0,3.292209178641,0.765782126628,0.0,0.458549390312,0.283437975516,-1.0,-1.0,84,1699,3.557853446881,1,"{""89"": 90}",90,30,30,1,30,30,30,30,1.0,0.884370229655,143,135,135,1.0,1.0,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,900,900,0,-1800,1800,-1.0,90,60,-30,-0.333333333333,30,1.0,60,56,1,60,60,56,60,1.0,0.866257556844,143,135,135,1.0,0.982142857143,1.0,-0.0,1,0,0,60,0,60,-1.0,-1.0,0,3600,3300,60,-6840,6960,-0.98275862069,175,115,-60,-0.340909090909,60,1.0,117,56,1,90,103,56,89,0.988888888889,0.859391472547,143,135,135,0.582524271845,0.982142857143,1.0,-0.0,1,0,0,89,0,89,-1.0,-1.0,0,9167,4895,89,-13973,14151,-0.987421383648,204,115,-89,-0.358870967742,90,1.0,117,56,1,90,103,56,89,0.988888888889,0.859391472547,143,135,135,0.582524271845,0.982142857143,1.0,-0.0,1,0,0,89,0,89,-1.0,-1.0,0,9167,4895,89,-13973,14151,-0.987421383648,204,115,-89,-0.358870967742,90,1.0,117,56,1,90,103,56,89,0.988888888889,0.859391472547,143,135,135,0.582524271845,0.982142857143,1.0,-0.0,1,0,0,89,0,89,-1.0,-1.0,0,9167,4895,89,-13973,14151,-0.987421383648,204,115,-89,-0.358870967742,90,1.0
MOT17-13-FRCNN,77,100,351,u_to_v,77,100,1,352,121,27,27,77,100,1,235,351,325,472,117,148,117,27,1,121,121,121,1.0,5.692419131389,0.45434611996,0.0,0.332214646369,0.330904792439,-1.0,-1.0,85,1710,5.87231760526,1,"{""100"": 121}",121,30,27,1,30,30,25,30,1.0,0.897481667619,143,65,65,1.0,1.0,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,900,750,0,-1650,1650,-1.0,85,55,-30,-0.352941176471,30,1.0,60,27,1,60,60,25,60,1.0,0.893865490759,143,65,65,1.0,1.0,1.0,-0.0,1,0,0,60,0,60,-1.0,-1.0,0,3600,1500,0,-5100,5100,-1.0,145,85,-60,-0.413793103448,60,1.0,117,27,1,120,103,25,120,1.0,0.894210524592,143,65,65,0.582524271845,1.0,1.0,-0.0,1,0,0,120,0,120,-1.0,-1.0,0,12360,3000,0,-15360,15360,-1.0,205,120,-85,-0.342741935484,120,1.0,117,27,1,121,103,25,120,0.99173553719,0.894210524592,143,65,65,0.582524271845,1.0,1.0,-0.0,1,0,0,120,0,120,-1.0,-1.0,0,12360,3000,0,-15360,15360,-1.0,205,120,-85,-0.342741935484,121,1.0,117,27,1,121,103,25,120,0.99173553719,0.894210524592,143,65,65,0.582524271845,1.0,1.0,-0.0,1,0,0,120,0,120,-1.0,-1.0,0,12360,3000,0,-15360,15360,-1.0,205,120,-85,-0.342741935484,121,1.0
MOT17-13-FRCNN,82,87,354,u_to_v,82,87,1,355,109,64,64,82,87,1,272,354,291,463,83,173,83,64,1,109,109,109,1.0,1.189017692121,0.002524782119,0.0,0.180032447619,0.050490279152,-1.0,-1.0,86,1721,1.212701160328,1,"{""87"": 109}",109,30,30,1,30,29,30,30,1.0,0.861518860485,170,153,153,1.0,1.0,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,870,900,0,-1770,1770,-1.0,89,59,-30,-0.337078651685,30,1.0,60,60,1,60,59,60,60,1.0,0.878866263577,170,153,153,1.0,0.75,1.0,-0.0,1,0,0,60,0,60,-1.0,-1.0,0,3540,2700,900,-5340,7140,-0.747899159664,164,104,-60,-0.335195530726,60,1.0,83,64,1,109,82,64,106,0.97247706422,0.857061213205,170,153,153,1.0,0.703125,0.924528301887,0.267567912573,2,0,0,98,0,98,-0.924528301887,-0.924528301887,0,8692,4410,2374,-10728,15476,-0.693202377875,225,127,-98,-0.388888888889,109,1.0,83,64,1,109,82,64,106,0.97247706422,0.857061213205,170,153,153,1.0,0.703125,0.924528301887,0.267567912573,2,0,0,98,0,98,-0.924528301887,-0.924528301887,0,8692,4410,2374,-10728,15476,-0.693202377875,225,127,-98,-0.388888888889,109,1.0,83,64,1,109,82,64,106,0.97247706422,0.857061213205,170,153,153,1.0,0.703125,0.924528301887,0.267567912573,2,0,0,98,0,98,-0.924528301887,-0.924528301887,0,8692,4410,2374,-10728,15476,-0.693202377875,225,127,-98,-0.388888888889,109,1.0
MOT17-13-FRCNN,82,91,354,u_to_v,82,91,1,355,107,57,57,82,91,1,272,354,298,461,83,164,83,57,1,107,107,107,1.0,0.280115032509,0.059323680281,0.360404237893,0.165055568609,0.055034345921,-1.0,-1.0,87,1724,0.226853884559,1,"{""91"": 107}",107,30,30,1,30,29,30,30,1.0,0.839379052365,170,151,151,1.0,1.0,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,870,900,0,-1770,1770,-1.0,89,59,-30,-0.337078651685,30,1.0,60,57,1,60,59,57,60,1.0,0.861315946371,170,151,151,1.0,1.0,1.0,-0.0,1,0,0,60,0,60,-1.0,-1.0,0,3540,3420,0,-6960,6960,-1.0,176,116,-60,-0.340909090909,60,1.0,83,57,1,107,82,57,106,0.990654205607,0.879781193284,170,151,151,1.0,1.0,1.0,-0.0,1,0,0,106,0,106,-1.0,-1.0,0,8692,6042,0,-14734,14734,-1.0,245,139,-106,-0.432653061224,107,1.0,83,57,1,107,82,57,106,0.990654205607,0.879781193284,170,151,151,1.0,1.0,1.0,-0.0,1,0,0,106,0,106,-1.0,-1.0,0,8692,6042,0,-14734,14734,-1.0,245,139,-106,-0.432653061224,107,1.0,83,57,1,107,82,57,106,0.990654205607,0.879781193284,170,151,151,1.0,1.0,1.0,-0.0,1,0,0,106,0,106,-1.0,-1.0,0,8692,6042,0,-14734,14734,-1.0,245,139,-106,-0.432653061224,107,1.0
